"","paper.ID","year","author","title","Pathogen.kingdom","pathogen.kingdom.notes","Host.kingdom","host.kingdom.notes","System","System.2","System.2.simplified","PP.to.ecosystem.fxn","PP.abundance","PP.morbidity","PP.to.host.infection.prevalence...intensity","PP.to.abund.biomass","PP.to.morbidity","PP.to.unknown","abund.biomass.to.ecosystem.fxn","morbidity.to.ecosystem.fxn","unknown.to.ecosystem.fxn","ecosystem.fxn.to.PP","abiotic.or.biotic","location","note.x","experimental..PP.manipulation.or.mimic...1..observational..2..both..3.","process.vs..standing.stock.vs..both","process.vs..standing.stock.notes","highest.observational.scale..species.vs..community.ecosystem..of.ecosystem.impact","type.of.manipulation.or.comparison","spatial.scale","coordinates.in.paper","date.processed","time.start","time.end","time.elapsed","date.quant.data","time.elapsed.1","digitizing.time","figures.digitized","note.on.quant","exclude","reason.for.excluding","measureID","pathway","measure.general","measure.specific....outcome.variable","data.to.use","regression.coefficient","regression.coefficient.SE","regression.or.correlation","percent","value","digitizable.or.raw.data.available","variable.greater.without.pathogen.parasite","direction","note.directionality.of.effect","test.statistic.bounded.below","percent.difference","P","F","df","groups","t","sample.size.total","sample.size.control","sample.size.infected","secondary_factor","secondary_factor_level","tertiary_factor","tertiary_factor_level","quaternary.factor","quaternary.factor.level","variance.measure","control.mean","control.variance","variance.not.reported","control.CI.lower","control.CI.upper","infected.mean","infected.variance","infected.CI.lower","infected.CI.upper","correlation.coefficient","R.squared","R.squared.se","U","digitized_data","predictor.variable","predictor.value","predictor.unit","outcome.unit...concat.w.measure.specific","morbid_or_abund_biomass_measure","effects.on.host","effects.on.community","ecosystem_process_mediate","have.not.added.double.counting","double.counted.effect.on.plants...photosynthesizers.as.ecosystem.effect","double.counted.effect.on.non.plant.hosts.as.ecosystem.effect","ecosystem.function.not.linked.to.morbidity.or.abund","location.in.paper","note.y","exclude.as.ecosystem.measure","include.as.ecosystem.measure","reason.for.inclusion.or.exclusion.as.ecosystem.measure","notes","confirm"
"479",1491,"","Li","Lytic viral infection of bacterioplankton in deep waters of the western   Pacific Ocean","virus","","bacteria","","aquatic","ocean","",0,1,NA,0,1,0,0,1,0,0,0,1,"western Pacific","assemblage = Synechococcus","2","process","process","assemblage","lab assays with environmental samples","bottles collected from 10 stations along 2 transects","1","8/3","16:48","17:09","0:21:00","10/2",24,NA,NA,"only gathered data on X --> ecosystem function, skipped PP --> X",NA,"","","abund biomass to ecosystem fxn","biogeochemical cycles","carbon released per day","effect and raw predictor",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"depth","2000","station","N3","",NA,"","",NA,NA,NA,NA,"0.08",NA,NA,NA,NA,NA,NA,NA,NA,"percentage of cells lysed","–","% day-1","ug L-1 day-1","","","",NA,NA,NA,NA,NA,"T4","biogeochemical cycles",NA,"","","",""
"480",1491,"","Li","Lytic viral infection of bacterioplankton in deep waters of the western   Pacific Ocean","virus","","bacteria","","aquatic","ocean","",0,1,NA,0,1,0,0,1,0,0,0,1,"western Pacific","assemblage = Synechococcus","2","process","process","assemblage","lab assays with environmental samples","bottles collected from 10 stations along 2 transects","1","8/3","16:48","17:09","0:21:00","10/2",24,NA,NA,"only gathered data on X --> ecosystem function, skipped PP --> X",NA,"","","abund biomass to ecosystem fxn","biogeochemical cycles","carbon released per day","effect and raw predictor",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"depth","2000","station","N4/E1","",NA,"","",NA,NA,NA,NA,"0.06",NA,NA,NA,NA,NA,NA,NA,NA,"percentage of cells lysed","26.08","% day-1","ug L-1 day-1","","","",NA,NA,NA,NA,NA,"T4","biogeochemical cycles",NA,"","","",""
"481",1491,"","Li","Lytic viral infection of bacterioplankton in deep waters of the western   Pacific Ocean","virus","","bacteria","","aquatic","ocean","",0,1,NA,0,1,0,0,1,0,0,0,1,"western Pacific","assemblage = Synechococcus","2","process","process","assemblage","lab assays with environmental samples","bottles collected from 10 stations along 2 transects","1","8/3","16:48","17:09","0:21:00","10/2",24,NA,NA,"only gathered data on X --> ecosystem function, skipped PP --> X",NA,"","","abund biomass to ecosystem fxn","biogeochemical cycles","carbon released per day","effect and raw predictor",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"depth","2000","station","E2","",NA,"","",NA,NA,NA,NA,"0.69",NA,NA,NA,NA,NA,NA,NA,NA,"percentage of cells lysed","153.69","% day-1","ug L-1 day-1","","","",NA,NA,NA,NA,NA,"T4","biogeochemical cycles",NA,"","","",""
"482",1491,"","Li","Lytic viral infection of bacterioplankton in deep waters of the western   Pacific Ocean","virus","","bacteria","","aquatic","ocean","",0,1,NA,0,1,0,0,1,0,0,0,1,"western Pacific","assemblage = Synechococcus","2","process","process","assemblage","lab assays with environmental samples","bottles collected from 10 stations along 2 transects","1","8/3","16:48","17:09","0:21:00","10/2",24,NA,NA,"only gathered data on X --> ecosystem function, skipped PP --> X",NA,"","","abund biomass to ecosystem fxn","biogeochemical cycles","carbon released per day","effect and raw predictor",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"depth","2000","station","E3","",NA,"","",NA,NA,NA,NA,"0.16",NA,NA,NA,NA,NA,NA,NA,NA,"percentage of cells lysed","31.23","% day-1","ug L-1 day-1","","","",NA,NA,NA,NA,NA,"T4","biogeochemical cycles",NA,"","","",""
"483",1491,"","Li","Lytic viral infection of bacterioplankton in deep waters of the western   Pacific Ocean","virus","","bacteria","","aquatic","ocean","",0,1,NA,0,1,0,0,1,0,0,0,1,"western Pacific","assemblage = Synechococcus","2","process","process","assemblage","lab assays with environmental samples","bottles collected from 10 stations along 2 transects","1","8/3","16:48","17:09","0:21:00","10/2",24,NA,NA,"only gathered data on X --> ecosystem function, skipped PP --> X",NA,"","","abund biomass to ecosystem fxn","biogeochemical cycles","carbon released per day","effect and raw predictor",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"depth","2000","station","E4","",NA,"","",NA,NA,NA,NA,"0.45",NA,NA,NA,NA,NA,NA,NA,NA,"percentage of cells lysed","38.09","% day-1","ug L-1 day-1","","","",NA,NA,NA,NA,NA,"T4","biogeochemical cycles",NA,"","","",""
"484",1491,"","Li","Lytic viral infection of bacterioplankton in deep waters of the western   Pacific Ocean","virus","","bacteria","","aquatic","ocean","",0,1,NA,0,1,0,0,1,0,0,0,1,"western Pacific","assemblage = Synechococcus","2","process","process","assemblage","lab assays with environmental samples","bottles collected from 10 stations along 2 transects","1","8/3","16:48","17:09","0:21:00","10/2",24,NA,NA,"only gathered data on X --> ecosystem function, skipped PP --> X",NA,"","","abund biomass to ecosystem fxn","biogeochemical cycles","carbon released per day","effect and raw predictor",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"depth","2000","station","E4","",NA,"","",NA,NA,NA,NA,"0.22",NA,NA,NA,NA,NA,NA,NA,NA,"percentage of cells lysed","65.61","% day-1","ug L-1 day-1","","","",NA,NA,NA,NA,NA,"T4","biogeochemical cycles",NA,"","","",""
"485",1491,"","Li","Lytic viral infection of bacterioplankton in deep waters of the western   Pacific Ocean","virus","","bacteria","","aquatic","ocean","",0,1,NA,0,1,0,0,1,0,0,0,1,"western Pacific","assemblage = Synechococcus","2","process","process","assemblage","lab assays with environmental samples","bottles collected from 10 stations along 2 transects","1","8/3","16:48","17:09","0:21:00","10/2",24,NA,NA,"only gathered data on X --> ecosystem function, skipped PP --> X",NA,"","","abund biomass to ecosystem fxn","biogeochemical cycles","carbon released per day","effect and raw predictor",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"depth","2000","station","E6","",NA,"","",NA,NA,NA,NA,"0.49",NA,NA,NA,NA,NA,NA,NA,NA,"percentage of cells lysed","16.15","% day-1","ug L-1 day-1","","","",NA,NA,NA,NA,NA,"T4","biogeochemical cycles",NA,"","","",""
"486",1491,"","Li","Lytic viral infection of bacterioplankton in deep waters of the western   Pacific Ocean","virus","","bacteria","","aquatic","ocean","",0,1,NA,0,1,0,0,1,0,0,0,1,"western Pacific","assemblage = Synechococcus","2","process","process","assemblage","lab assays with environmental samples","bottles collected from 10 stations along 2 transects","1","8/3","16:48","17:09","0:21:00","10/2",24,NA,NA,"only gathered data on X --> ecosystem function, skipped PP --> X",NA,"","","abund biomass to ecosystem fxn","biogeochemical cycles","carbon released per day","effect and raw predictor",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"depth","2000","station","E7","",NA,"","",NA,NA,NA,NA,"0.27",NA,NA,NA,NA,NA,NA,NA,NA,"percentage of cells lysed","70.26","% day-1","ug L-1 day-1","","","",NA,NA,NA,NA,NA,"T4","biogeochemical cycles",NA,"","","",""
"487",1491,"","Li","Lytic viral infection of bacterioplankton in deep waters of the western   Pacific Ocean","virus","","bacteria","","aquatic","ocean","",0,1,NA,0,1,0,0,1,0,0,0,1,"western Pacific","assemblage = Synechococcus","2","process","process","assemblage","lab assays with environmental samples","bottles collected from 10 stations along 2 transects","1","8/3","16:48","17:09","0:21:00","10/2",24,NA,NA,"only gathered data on X --> ecosystem function, skipped PP --> X",NA,"","","abiotic or biotic","","depth","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"T4","abiotic",NA,"","","",""
"488",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","1","PP to abund biomass","","algae consumption by insects","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"pre- vs. post- disease-related decline in amphibians","","","","","0","1",NA,NA,NA,NA,NA,"T4","community",NA,"","","",""
"489",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","1","abund biomass to ecosystem fxn","secondary production","algae consumption by insects","incomplete data",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","2865.0000",NA,NA,NA,NA,"2853",NA,NA,NA,NA,NA,NA,NA,NA,"pre- vs. post- disease-related decline in amphibians","","","","","","",NA,NA,NA,1,NA,"","secondary production",NA,"","","",""
"490",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","2","PP to abund biomass","","algae consumption by tadpoles","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"pre- vs. post- disease-related decline in amphibians","","","","","0","1",NA,NA,NA,NA,NA,"","community",NA,"","","",""
"491",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","2","abund biomass to ecosystem fxn","secondary production","algae consumption by tadpoles","incomplete data",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"pre- vs. post- disease-related decline in amphibians","","","","","","",NA,NA,NA,1,NA,"","secondary production",NA,"","","",""
"492",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","","abiotic or biotic","","community taxa","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,NA,"","biotic",NA,"","","",""
"493",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","","abiotic or biotic","","season","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"","abiotic",NA,"","","",""
"494",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","","PP to abund biomass","","community composition","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"pre- vs. post- disease-related decline in amphibians","","","","","0","1",NA,NA,NA,NA,NA,"F2","community",NA,"","","",""
"495",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","3","PP to abund biomass","","net primary production (ash free dry mass/yr)","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"pre- vs. post- disease-related decline in amphibians","","","","","1","0",NA,NA,NA,NA,NA,"F3","primary production",NA,"","","",""
"496",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","3","abund biomass to ecosystem fxn","primary production","net primary production (ash free dry mass/yr)","incomplete data",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"pre- vs. post- disease-related decline in amphibians","","","","","","",NA,NA,1,NA,NA,"F3","primary production",NA,"","","",""
"497",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","","abund biomass to ecosystem fxn","secondary production","insect grazer mean annual biomass (ash free dry mass)","digitizable",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"pre- vs. post- disease-related decline in amphibians","","","","check","0","1",NA,"",NA,NA,NA,"T1","secondary production",NA,"","","",""
"498",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","","PP to abund biomass","check","insect grazer mean annual biomass (ash free dry mass)","digitizable",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"pre- vs. post- disease-related decline in amphibians","","","","check","0","1",NA,"",NA,NA,NA,"T1","secondary production",NA,"","","",""
"499",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","","abund biomass to ecosystem fxn","primary production","mean annual biomass (ash free dry mass)","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,11,10,"","","","","",NA,"SE","24.3000",4.7,NA,NA,NA,"26.5",6.7,NA,NA,NA,NA,NA,NA,NA,"pre- vs. post- disease-related decline in amphibians","","","","1","1","0",NA,"",NA,NA,NA,"T1","primary production",NA,"","","",""
"500",1493,"2010","Colon-Gaud","Potential functional redundancy and resource facilitation between tadpoles and insect grazers in tropical headwater streams","fungus","","animal","","terrestrial","stream","",0,0,NA,0,1,0,0,1,0,0,0,0,"headwaters of the Rı´o Guabal in the Parque Nacional
Omar Torrijos Herrera, El Cope´, Cocle´ Province, in
central Panama´","","2","process","process","assemblage","observation of changes during host assemblage decline due to pathogen","two 100-m reaches","1","8/8","9:35","9:59","0:24:00","",NA,NA,NA,"",NA,"","","PP to abund biomass","1","mean annual biomass (ash free dry mass)","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,11,10,"","","","","",NA,"SE","24.3000",4.7,NA,NA,NA,"26.5",6.7,NA,NA,NA,NA,NA,NA,NA,"pre- vs. post- disease-related decline in amphibians","","","","1","1","0",NA,"",NA,NA,NA,"T1","primary production",NA,"","","",""
"501",1519,"","Haraldsson","Microbial parasites make cyanobacteria blooms less of a trophic dead end   than commonly assumed","multiple","","multiple","","aquatic","lake","",1,0,NA,1,1,0,0,1,0,0,0,0,"Lake Aydat, French Maasif Central","ecosystem = include all microbes","2","both","both","assemblage","food web model based on field data during cyanobacteria bloom","small lake","0","8/8","10:13","10:54","0:41:00","10/3",15,NA,NA,"digitizable",NA,"","","PP to host infection prevalence / intensity","infection prevalence","frequency of infected bacterial cells","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"F2c","",NA,"","","",""
"502",1519,"","Haraldsson","Microbial parasites make cyanobacteria blooms less of a trophic dead end   than commonly assumed","multiple","","multiple","","aquatic","lake","",1,0,NA,1,1,0,0,1,0,0,0,0,"Lake Aydat, French Maasif Central","ecosystem = include all microbes","2","both","both","assemblage","food web model based on field data during cyanobacteria bloom","small lake","0","8/8","10:13","10:54","0:41:00","10/3",15,NA,NA,"digitizable",NA,"","","PP to ecosystem fxn","secondary production","virus biomass","digitizable",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"F2c","",NA,"","","",""
